"","PANID","VEND","UNITS","OUTLET","DOLLARS","WEEK","ITEM","F","D","PR","VOL_EQ","SIZE","FLAVOR.SCENT","FORM","PACKAGE","PRODUCT.TYPE","STORE.LOCATION","ADDITIVES","TYPE.OF.FORMULAT","COLOR","COUNT","VENDORITEMCOUNT","Panelist.Type","Combined.Pre.Tax.Income.of.HH","Family.Size","HH_RACE","Type.of.Residential.Possession","COUNTY","HH_AGE","HH_EDU","HH_OCC","Age.Group.Applied.to.Male.HH","Education.Level.Reached.by.Male.HH","Occupation.Code.of.Male.HH","Male.Working.Hour.Code","MALE_SMOKE","Age.Group.Applied.to.Female.HH","Education.Level.Reached.by.Female.HH","Occupation.Code.of.Female.HH","Female.Working.Hour.Code","FEM_SMOKE","Number.of.Dogs","Number.of.Cats","Children.Group.Code","Marital.Status","Language","Number.of.TVs.Used.by.HH","Number.of.TVs.Hooked.to.Cable","HISP_FLAG","HISP_CAT","HH.Head.Race..RACE2.","HH.Head.Race..RACE3.","Microwave.Owned.by.HH","ZIPCODE","FIPSCODE","market.based.upon.zipcode","IRI.Geography.Number","EXT_FACT"
"6211","3106146","53100",1,"DR",3.49,1455,"34125","NONE",1,0,0.35,"REGULAR","FRESH MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,6,3,"1",2,"C",4,4,4,7,9,11,7,".",4,4,4,3,"0",3,0,8,3,".","3","3","0",".","1",1,"1",54720,55035,3,3,1
"6212","3106146","53100",1,"GR",1.46,1473,"32250","NONE",0,1,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,6,3,"1",2,"C",4,4,4,7,9,11,7,".",4,4,4,3,"0",3,0,8,3,".","3","3","0",".","1",1,"1",54720,55035,3,3,1
"6213","3106146","53100",1,"DR",3.49,1476,"36100","NONE",0,0,0.375,"REGULAR","FRESH MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,6,6,3,"1",2,"C",4,4,4,7,9,11,7,".",4,4,4,3,"0",3,0,8,3,".","3","3","0",".","1",1,"1",54720,55035,3,3,1
"6214","3106146","53100",1,"GR",2.09,1455,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,6,3,"1",2,"C",4,4,4,7,9,11,7,".",4,4,4,3,"0",3,0,8,3,".","3","3","0",".","1",1,"1",54720,55035,3,3,1
"6215","3106146","53100",1,"GR",2.09,1478,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,6,3,"1",2,"C",4,4,4,7,9,11,7,".",4,4,4,3,"0",3,0,8,3,".","3","3","0",".","1",1,"1",54720,55035,3,3,1
"6216","3106385","53100",2,"GR",0.08,1464,"33550","NONE",0,1,0.375,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,6,8,2,"1",2,"C",6,4,13,6,4,10,4,"1",6,4,13,5,"1",0,0,8,2,".","3","3","0",".","1",1,"1",54703,55017,3,3,1
"6217","3106443","37000",1,"GR",3.29,1459,"41351","NONE",0,0,0.3875,"REGULAR","COOL PEPPERMINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTN ANTC BRTH FRSH","BLUE & WHITE",1,145,0,11,2,"1",2,"C",6,7,10,6,8,10,4,"0",6,7,10,4,"0",1,0,8,2,".","2","2","0",".","1",1,"1",54703,55017,3,3,1
"6218","3106443","37000",1,"GR",3.29,1474,"30757","NONE",0,0,0.3875,"REGULAR","CLEAN MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","EXTR WHTNN TRTR CNTR","GREEN & WHITE",1,145,0,11,2,"1",2,"C",6,7,10,6,8,10,4,"0",6,7,10,4,"0",1,0,8,2,".","2","2","0",".","1",1,"1",54703,55017,3,3,1
"6219","3106575","37000",1,"GR",1.89,1440,"390","B",0,0,0.2875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY TRTR CTL","MISSING",1,145,6,5,2,"1",2,"C",5,4,9,6,4,10,4,"1",5,4,9,3,"0",0,0,8,2,".","3","1","0",".","1",1,"1",54703,55017,3,3,1
"6220","3106757","33200",1,"GR",2.69,1455,"18053","NONE",0,1,0.375,"REGULAR","FRESH MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTNN TRT CTR AN CVT","MISSING",1,54,6,11,2,"1",2,"D",4,7,1,4,8,1,3,"0",4,7,1,2,"0",2,0,8,2,".","4","4","0",".","1",1,"1",54701,55033,3,3,1
"6221","3106757","37000",2,"DR",1,1448,"38592","B",2,1,0.0531,"REGULAR","MINTY FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN & WHITE",1,145,6,11,2,"1",2,"D",4,7,1,4,8,1,3,"0",4,7,1,2,"0",2,0,8,2,".","4","4","0",".","1",1,"1",54701,55033,3,3,1
"6222","3106757","33200",2,"DR",3.7,1447,"81680","NONE",0,1,0.2188,"REGULAR","REFRESHING MINT","PASTE AND GEL","PUMP IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHITENING ANTI CAVTY","BLUE & WHITE",1,54,6,11,2,"1",2,"D",4,7,1,4,8,1,3,"0",4,7,1,2,"0",2,0,8,2,".","4","4","0",".","1",1,"1",54701,55033,3,3,1
"6223","3106823","35000",1,"GR",2.69,1460,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117,6,2,1,"1",2,"C",5,4,8,7,9,11,7,".",5,4,8,2,"0",0,0,8,3,".","2","2","0",".","1",1,"1",54720,55035,3,3,1
"6224","3106823","33200",1,"DR",1,1428,"25390","A",0,0,0.375,"REGULAR","COOL MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY TRTR CTL","BLU",1,54,6,2,1,"1",2,"C",5,4,8,7,9,11,7,".",5,4,8,2,"0",0,0,8,3,".","2","2","0",".","1",1,"1",54720,55035,3,3,1
"6225","3106823","35000",1,"DR",2.99,1465,"74508","NONE",0,0,0.2625,"REGULAR","REGULAR","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHTN ANTC ANTG ANTP","MISSING",1,117,6,2,1,"1",2,"C",5,4,8,7,9,11,7,".",5,4,8,2,"0",0,0,8,3,".","2","2","0",".","1",1,"1",54720,55035,3,3,1
"6226","3106872","53100",1,"GR",3.05,1433,"32430","NONE",0,0,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV ANT CVTY WHTNG","RED WHITE & BLUE",1,39,6,8,2,"1",2,"C",5,3,10,5,4,7,3,"0",5,3,10,4,"0",3,0,8,2,".","2","2","0",".","1",1,"1",54703,55017,3,3,1
"6227","3106963","37000",1,"GR",3.49,1449,"6224","NONE",0,0,0.375,"REGULAR","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT ANTANTBRTFRS","RED",1,145,5,11,5,"1",2,"C",4,7,1,4,7,2,2,"0",4,7,1,2,"0",0,0,3,2,".","2","2","0",".","1",1,"1",54703,55017,3,3,1
"6228","3106963","37000",1,"GR",3.49,1449,"6221","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","STANNOUS FLUORIDE","SNSTV ANTC ANT GNGV","BLU",1,145,5,11,5,"1",2,"C",4,7,1,4,7,2,2,"0",4,7,1,2,"0",0,0,3,2,".","2","2","0",".","1",1,"1",54703,55017,3,3,1
"6229","3106997","35000",1,"GR",2.44,1432,"76103","NONE",1,0,0.4,"REGULAR","BRISK MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTN ANTC BRTH FRSH","MISSING",1,117,6,7,4,"1",2,"C",3,6,1,4,4,6,3,"1",3,6,1,3,"1",1,0,6,2,".","2","1",".",".",".",1,"1",54720,55035,3,3,1
"6230","3107045","53100",1,"DR",0.94,1468,"32250","A+",0,1,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,5,11,3,"1",2,"C",4,4,13,5,7,2,3,"0",4,4,13,1,"1",1,0,3,2,".","3","2","0",".","1",1,"1",54703,55017,3,3,1
"6231","3107045","53100",1,"DR",0.97,1468,"32210","A+",0,1,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,5,11,3,"1",2,"C",4,4,13,5,7,2,3,"0",4,4,13,1,"1",1,0,3,2,".","3","2","0",".","1",1,"1",54703,55017,3,3,1
"6232","3107045","48582",1,"DR",7.29,1475,"220","NONE",0,0,0.2813,"REGULAR","FRESH MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM MONOFLRPHSPHT","ANTI BACTERIL DRYMTH","MISSING",1,3,5,11,3,"1",2,"C",4,4,13,5,7,2,3,"0",4,4,13,1,"1",1,0,3,2,".","3","2","0",".","1",1,"1",54703,55017,3,3,1
"6233","3107045","10158",1,"DR",3.99,1445,"7704","B",0,1,0.25,"REGULAR","ORIGINAL","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","SENSITIVE ANTI CAVTY","PURPLE",1,12,5,11,3,"1",2,"C",4,4,13,5,7,2,3,"0",4,4,13,1,"1",1,0,3,2,".","3","2","0",".","1",1,"1",54703,55017,3,3,1
"6234","3107094","37000",1,"DR",2.79,1442,"321","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","WHITE",1,145,6,11,4,"1",2,"C",4,4,4,5,6,2,3,"0",4,4,4,3,"0",1,3,8,2,".","2","2","0",".","1",1,"1",54739,55017,3,3,1
"6235","3107094","33200",1,"DR",4.79,1442,"18626","NONE",0,0,0.375,"REGULAR","FRESH MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTNN TRT CTR AN CVT","GREEN",1,54,6,11,4,"1",2,"C",4,4,4,5,6,2,3,"0",4,4,4,3,"0",1,3,8,2,".","2","2","0",".","1",1,"1",54739,55017,3,3,1
"6236","3107094","35000",1,"GR",3.25,1458,"76201","NONE",0,0,0.375,"REGULAR","REGULAR","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT ANTANTBRTFRS","GREEN",1,117,6,11,4,"1",2,"C",4,4,4,5,6,2,3,"0",4,4,4,3,"0",1,3,8,2,".","2","2","0",".","1",1,"1",54739,55017,3,3,1
"6237","3107169","37000",1,"DR",2.5,1466,"42734","NONE",0,0,0.375,"REGULAR","MISSING","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHITENING ANTI CAVTY","GREEN & WHITE",1,145,5,8,4,"1",2,"D",3,7,2,3,7,2,2,"0",3,7,2,2,"0",1,0,4,2,".","4","4","0",".","1",1,"1",54701,55033,3,3,1
"6238","3107169","37000",1,"DR",2.66,1466,"46093","NONE",0,1,0.375,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","VANILLA AND WHITE",1,145,5,8,4,"1",2,"D",3,7,2,3,7,2,2,"0",3,7,2,2,"0",1,0,4,2,".","4","4","0",".","1",1,"1",54701,55033,3,3,1
"6239","3107201","35000",2,"GR",1.98,1459,"50900","A",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117,5,6,2,"1",2,"D",5,3,10,6,4,10,4,"0",5,3,10,4,"0",0,0,8,2,".","2","2","0",".","1",1,"1",54701,55033,3,3,1
"6240","3107201","35000",1,"GR",0.99,1431,"76003","B",1,1,0.4,"REGULAR","FROSTY MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM MONOFLRPHSPHT","WHITENING ANTI CAVTY","GREEN",1,117,5,6,2,"1",2,"D",5,3,10,6,4,10,4,"0",5,3,10,4,"0",0,0,8,2,".","2","2","0",".","1",1,"1",54701,55033,3,3,1
"6241","3107201","35000",1,"GR",0.99,1431,"50900","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117,5,6,2,"1",2,"D",5,3,10,6,4,10,4,"0",5,3,10,4,"0",0,0,8,2,".","2","2","0",".","1",1,"1",54701,55033,3,3,1
"6242","3107334","53100",1,"GR",2.89,1442,"33875","NONE",0,0,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,5,6,1,"1",1,"C",4,5,1,7,9,11,7,".",4,5,1,3,"0",0,0,8,1,".","2","2","0",".","1",1,"1",54703,55017,3,3,1
"6243","3107334","53100",1,"GR",3.05,1455,"32430","NONE",0,0,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV ANT CVTY WHTNG","RED WHITE & BLUE",1,39,5,6,1,"1",1,"C",4,5,1,7,9,11,7,".",4,5,1,3,"0",0,0,8,1,".","2","2","0",".","1",1,"1",54703,55017,3,3,1
"6244","3107649","10158",1,"GR",5.29,1457,"7704","NONE",0,0,0.25,"REGULAR","ORIGINAL","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","SENSITIVE ANTI CAVTY","PURPLE",1,12,5,10,3,"1",2,"C",4,5,4,4,5,2,3,"0",4,5,4,2,"0",0,0,8,2,".","4","4","0",".","1",1,"1",54703,55017,3,3,1
"6245","3107649","10158",1,"GR",4.99,1442,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12,5,10,3,"1",2,"C",4,5,4,4,5,2,3,"0",4,5,4,2,"0",0,0,8,2,".","4","4","0",".","1",1,"1",54703,55017,3,3,1
"6246","3107649","10158",1,"GR",4.99,1427,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12,5,10,3,"1",2,"C",4,5,4,4,5,2,3,"0",4,5,4,2,"0",0,0,8,2,".","4","4","0",".","1",1,"1",54703,55017,3,3,1
"6247","3107649","10158",1,"GR",4.99,1449,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12,5,10,3,"1",2,"C",4,5,4,4,5,2,3,"0",4,5,4,2,"0",0,0,8,2,".","4","4","0",".","1",1,"1",54703,55017,3,3,1
"6248","3107664","35000",1,"GR",2.69,1470,"74118","NONE",0,0,0.2625,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","BLUE & WHITE",1,117,5,7,2,"1",1,"D",5,6,8,6,8,1,3,"0",5,6,8,2,"0",0,0,8,2,"1","4","4","0",".","1",1,"1",54701,55033,3,3,1
"6249","3107706","35000",1,"GR",2.44,1432,"57097","NONE",1,0,0.4,"REGULAR","COOL MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHTNN TRT CTR AN CVT","WHITE",1,117,6,11,3,"1",2,"C",5,5,2,4,4,7,3,"1",5,5,2,3,"0",0,0,2,2,".","2","1","0",".","1",1,"1",54703,55017,3,3,1
"6250","3107722","53100",1,"GR",2.09,1435,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,7,3,"1",2,"C",4,5,8,4,3,7,3,"1",4,5,8,3,"1",2,1,8,2,".","1","0","0",".","1",1,"1",54703,55017,3,3,1
"6251","3107722","53100",1,"GR",2.09,1459,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,7,3,"1",2,"C",4,5,8,4,3,7,3,"1",4,5,8,3,"1",2,1,8,2,".","1","0","0",".","1",1,"1",54703,55017,3,3,1
"6252","3107797","37000",1,"GR",3.39,1475,"45308","NONE",0,0,0.2563,"REGULAR","MINTY FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","SNSTV WHTNNG ANT-CVT","GREEN",1,145,6,7,2,"1",2,"C",4,4,7,4,4,7,3,"1",4,4,7,3,"1",0,0,8,2,".","2","2","0",".","1",1,"1",54703,55017,3,3,1
"6253","3108019","37000",1,"GR",2.49,1444,"312","NONE",0,0,0.4,"REGULAR","COOL MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","BLU",1,145,5,9,2,"1",2,"C",6,5,1,6,5,1,3,"1",6,5,1,3,"1",0,0,8,2,".","2","2","0",".","1",1,"1",54703,55017,3,3,1
"6254","3108068","53100",1,"GR",2.09,1460,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,5,6,2,"1",2,"C",6,4,10,6,4,10,4,"0",6,4,10,4,"1",1,0,8,2,".","3","3","0",".","1",1,"1",54703,55017,3,3,1
"6255","3108068","53100",1,"GR",2.89,1438,"33883","NONE",0,0,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,5,6,2,"1",2,"C",6,4,10,6,4,10,4,"0",6,4,10,4,"1",1,0,8,2,".","3","3","0",".","1",1,"1",54703,55017,3,3,1
"6256","3108068","53100",1,"GR",3.05,1453,"33875","NONE",0,0,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,5,6,2,"1",2,"C",6,4,10,6,4,10,4,"0",6,4,10,4,"1",1,0,8,2,".","3","3","0",".","1",1,"1",54703,55017,3,3,1
"6257","3108068","53100",1,"GR",3.05,1428,"33550","NONE",0,0,0.375,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,5,6,2,"1",2,"C",6,4,10,6,4,10,4,"0",6,4,10,4,"1",1,0,8,2,".","3","3","0",".","1",1,"1",54703,55017,3,3,1
"6258","3108225","53100",2,"GR",3.16,1464,"36100","NONE",1,1,0.375,"REGULAR","FRESH MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,6,7,4,"1",2,"C",3,4,8,3,4,8,2,"1",3,4,8,2,"1",2,0,8,2,"1","4","3","0",".","1",1,"1",54720,55035,3,3,1
"6259","3108225","37000",2,"GR",4.52,1431,"32024","NONE",1,0,0.4,"REGULAR","FRESH MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTNN TRT CTR AN CVT","BLUE & WHITE",1,145,6,7,4,"1",2,"C",3,4,8,3,4,8,2,"1",3,4,8,2,"1",2,0,8,2,"1","4","3","0",".","1",1,"1",54720,55035,3,3,1
"6260","3108332","37000",1,"GR",3.29,1457,"38593","NONE",0,0,0.2875,"REGULAR","MINTY FRESH","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","FLUORIDE","WHTNN TRT CTR AN CVT","WHITE AND GREEN",1,145,6,6,1,"1",1,"C",3,7,6,3,7,6,3,"0",7,9,11,7,".",0,0,8,3,".","2","1","0",".","1",1,"1",54703,55017,3,3,1
"6261","3108589","37000",1,"GR",27.99,1470,"43257","NONE",0,0,0.125,"REGULAR","REGULAR","STRIPS","PLASTIC CONTAINER","TOOTH WHITENER","SHELF STABLE","PEROXIDE","WHITENING","MISSING",1,145,6,11,5,"1",2,"D",3,5,3,3,6,3,3,"0",3,5,3,2,"0",0,0,4,2,".","4","4","0",".","1",1,"1",54701,55033,3,3,1
"6262","3108589","37000",1,"GR",2.99,1470,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145,6,11,5,"1",2,"D",3,5,3,3,6,3,3,"0",3,5,3,2,"0",0,0,4,2,".","4","4","0",".","1",1,"1",54701,55033,3,3,1
"6263","3108696","35000",1,"DR",1.44,1476,"76410","A+",0,1,0.2875,"REGULAR","REGULAR","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","SODIUM FLUORIDE","WHTN ANTC BRTH FRSH","WHITE",1,117,6,12,4,"1",2,"D",4,7,1,4,7,1,3,"0",7,9,11,7,".",1,0,3,2,"1","7","5","0",".","1",1,"1",54701,55033,3,3,1
"6264","3108696","35000",1,"DR",1.44,1476,"76446","A+",0,1,0.2875,"REGULAR","REGULAR","LIQUID GEL","NEAT SQUEEZE DSPNSR","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","WHITE",1,117,6,12,4,"1",2,"D",4,7,1,4,7,1,3,"0",7,9,11,7,".",1,0,3,2,"1","7","5","0",".","1",1,"1",54701,55033,3,3,1
"6265","3108845","53100",2,"GR",5.78,1464,"36175","NONE",0,0,0.375,"REGULAR","BERRY FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,6,12,4,"1",2,"C",3,5,3,3,5,1,3,"0",3,5,3,3,"0",2,1,3,2,".","3","3","0",".","1",1,"1",54739,55017,3,3,1
"6266","3108845","35000",2,"GR",2.86,1463,"74215","NONE",1,1,0.4,"REGULAR","VANILLA MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,117,6,12,4,"1",2,"C",3,5,3,3,5,1,3,"0",3,5,3,3,"0",2,1,3,2,".","3","3","0",".","1",1,"1",54739,55017,3,3,1
"6267","3108845","35000",2,"GR",3.2,1477,"76103","NONE",0,1,0.4,"REGULAR","BRISK MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTN ANTC BRTH FRSH","MISSING",1,117,6,12,4,"1",2,"C",3,5,3,3,5,1,3,"0",3,5,3,3,"0",2,1,3,2,".","3","3","0",".","1",1,"1",54739,55017,3,3,1
"6268","3108845","35000",1,"GR",2.69,1476,"57094","B",2,1,0.4,"REGULAR","CRISP MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTNN TRT CTR AN CVT","WHITE",1,117,6,12,4,"1",2,"C",3,5,3,3,5,1,3,"0",3,5,3,3,"0",2,1,3,2,".","3","3","0",".","1",1,"1",54739,55017,3,3,1
"6269","3108969","37000",2,"GR",5,1475,"42728","NONE",0,1,0.375,"REGULAR","MISSING","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHITENING ANTI CAVTY","RED",1,145,5,10,5,"1",2,"C",3,5,2,4,4,3,3,"1",3,5,2,3,"1",0,2,4,2,".","5","1","0",".","1",1,"1",54720,55035,3,3,1
"6270","3108969","37000",2,"GR",5.2,1475,"38584","NONE",0,1,0.3875,"REGULAR","MINTY FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN & WHITE",1,145,5,10,5,"1",2,"C",3,5,2,4,4,3,3,"1",3,5,2,3,"1",0,2,4,2,".","5","1","0",".","1",1,"1",54720,55035,3,3,1
"6271","3109066","53100",6,"GR",11.4,1448,"32210","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,5,8,2,"1",2,"D",3,7,4,3,5,4,3,"0",3,7,4,3,"0",0,2,8,2,".","3","3","0",".","1",1,"1",54701,55033,3,3,1
"6272","3109066","53100",3,"GR",5.7,1435,"32210","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,5,8,2,"1",2,"D",3,7,4,3,5,4,3,"0",3,7,4,3,"0",0,2,8,2,".","3","3","0",".","1",1,"1",54701,55033,3,3,1
"6273","3109066","53100",2,"GR",2.66,1464,"32430","NONE",1,1,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV ANT CVTY WHTNG","RED WHITE & BLUE",1,39,5,8,2,"1",2,"D",3,7,4,3,5,4,3,"0",3,7,4,3,"0",0,2,8,2,".","3","3","0",".","1",1,"1",54701,55033,3,3,1
"6274","3109066","35000",6,"GR",7.74,1463,"50900","NONE",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117,5,8,2,"1",2,"D",3,7,4,3,5,4,3,"0",3,7,4,3,"0",0,2,8,2,".","3","3","0",".","1",1,"1",54701,55033,3,3,1
