"","VEND","PANID","UNITS","OUTLET","DOLLARS","WEEK","ITEM","F","D","PR","VOL_EQ","SIZE","FLAVOR.SCENT","FORM","PACKAGE","PRODUCT.TYPE","STORE.LOCATION","ADDITIVES","TYPE.OF.FORMULAT","COLOR","COUNT","VENDORITEMCOUNT"
"8625","37000","3138826",1,"DR",1.48,1447,"3476","NONE",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8626","37000","1168245",1,"GR",1.99,1445,"3476","NONE",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8627","37000","1122804",1,"GR",1.99,1457,"3476","NONE",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8628","37000","1228478",1,"GR",2.99,1470,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8629","37000","1124263",1,"GR",2.99,1470,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8630","37000","1169813",1,"GR",2.99,1470,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8631","37000","1228478",1,"GR",2.5,1477,"3476","B",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8632","37000","1405258",1,"GR",2.99,1478,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8633","37000","3101261",1,"GR",3.07,1440,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8634","37000","3134304",1,"GR",3.07,1447,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8635","37000","1809186",1,"GR",2.5,1440,"3476","A",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8636","37000","1116657",1,"GR",3.49,1448,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8637","37000","1131565",1,"GR",2.5,1449,"3476","A",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8638","37000","1172908",1,"GR",3.49,1450,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8639","37000","3143719",2,"DR",2.82,1449,"3476","A+",2,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8640","37000","3376590",4,"DR",7.16,1452,"3476","B",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8641","37000","1160119",1,"GR",2.5,1433,"3476","B",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8642","37000","1169813",1,"GR",2.5,1433,"3476","B",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8643","37000","1103101",1,"GR",3.49,1439,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8644","37000","1201160",1,"GR",2.5,1440,"3476","A",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8645","37000","1246876",1,"GR",2.5,1440,"3476","A",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8646","37000","1407049",2,"GR",5,1440,"3476","A",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8647","37000","1810374",1,"GR",2.5,1440,"3476","A",0,1,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8648","37000","3823385",2,"GR",3.1,1450,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8649","37000","3173625",1,"GR",3.07,1457,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8650","37000","3153411",1,"GR",3.07,1463,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8651","37000","1403097",1,"DR",3.59,1444,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8652","37000","1230094",1,"GR",3.49,1451,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8653","37000","1809186",1,"GR",3.49,1453,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8654","37000","1809186",1,"GR",3.49,1457,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8655","37000","1166785",1,"GR",3.49,1462,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8656","37000","1182899",1,"GR",3.49,1470,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8657","37000","1247783",1,"GR",3.49,1471,"3476","NONE",1,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8658","37000","1407049",1,"GR",3.49,1472,"3476","NONE",1,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8659","37000","3153411",1,"GR",3.07,1432,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8660","37000","3173625",1,"GR",3.07,1433,"3476","NONE",0,0,0.375,"REGULAR","LEMON ICE","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,145
"8661","37000","1309690",1,"GR",2.99,1436,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8662","37000","1229948",1,"GR",2.99,1437,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8663","37000","1314690",1,"GR",2.99,1437,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8664","37000","1198069",1,"GR",1.99,1438,"6220","B",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8665","37000","1230706",1,"GR",3.69,1474,"6220","NONE",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8666","37000","1194555",1,"GR",3.69,1476,"6220","NONE",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8667","37000","3375139",1,"GR",2.89,1462,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8668","37000","3327106",1,"GR",2.89,1472,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8669","37000","3334987",1,"GR",2.99,1452,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8670","37000","3181248",1,"GR",2.99,1458,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8671","37000","3834069",2,"GR",5.98,1461,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8672","37000","3317933",1,"GR",2.99,1462,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8673","37000","3108589",1,"GR",2.99,1470,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8674","37000","1114421",1,"DR",1.5,1441,"6220","A",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8675","37000","1166785",1,"GR",2.99,1429,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8676","37000","1180612",1,"GR",1.99,1438,"6220","B",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8677","37000","1169649",1,"GR",2.99,1446,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8678","37000","1180844",1,"GR",1.99,1450,"6220","B",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8679","37000","1406223",1,"GR",1.99,1438,"6220","B",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8680","37000","1126730",1,"GR",2.99,1440,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8681","37000","1219154",1,"GR",3.29,1449,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8682","37000","1403121",2,"GR",6.58,1449,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8683","37000","1308114",1,"GR",3.29,1449,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8684","37000","1198937",1,"GR",3.29,1449,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8685","37000","1317289",1,"GR",3.49,1465,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8686","37000","1305144",1,"GR",3.49,1467,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8687","37000","1170639",2,"GR",6.98,1469,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8688","37000","1315697",2,"GR",6.98,1474,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8689","37000","1403121",1,"GR",3.49,1474,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8690","37000","3354720",1,"GR",3.3,1431,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8691","37000","3842740",1,"GR",3.32,1434,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8692","37000","1401299",1,"GR",3.49,1435,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8693","37000","1185199",1,"GR",3.49,1439,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8694","37000","1180844",1,"GR",3.49,1449,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8695","37000","1223610",1,"GR",3.49,1450,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8696","37000","1223610",1,"GR",3.49,1458,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8697","37000","1220236",1,"GR",3.49,1467,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8698","37000","1318527",1,"GR",3.49,1478,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8699","37000","1230706",1,"GR",3.99,1429,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8700","37000","1206912",1,"GR",3.99,1439,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8701","37000","1157099",1,"GR",3.99,1453,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8702","37000","1141069",1,"GR",3.99,1455,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8703","37000","1221929",1,"GR",3.99,1461,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8704","37000","1230706",1,"GR",3.69,1471,"6220","NONE",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8705","37000","3158477",1,"GR",2.69,1445,"6220","NONE",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8706","37000","3826024",1,"GR",2.69,1445,"6220","NONE",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8707","37000","3842500",1,"GR",2.8,1456,"6220","NONE",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8708","37000","3398057",1,"GR",2.75,1458,"6220","NONE",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8709","37000","3324038",1,"GR",2.99,1465,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8710","37000","3343996",1,"DR",2.99,1432,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8711","37000","3145060",2,"DR",3.98,1443,"6220","B",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8712","37000","1202275",1,"GR",2.99,1427,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8713","37000","1244657",1,"GR",2.99,1429,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8714","37000","1228478",1,"GR",1.99,1432,"6220","A",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8715","37000","1167387",2,"GR",3.98,1432,"6220","A",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8716","37000","1306563",1,"DR",2.49,1438,"6220","B",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8717","37000","1226928",1,"DR",2.5,1442,"6220","B",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8718","37000","1168245",2,"DR",6.98,1453,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8719","37000","3831651",1,"GR",2.99,1464,"338","NONE",0,0,0.375,"REGULAR","SPARKLE FUN","GEL","NEAT SQUEEZE DSPNSR","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","BLU",1,145
"8720","37000","3180133",1,"GR",2.99,1477,"338","NONE",0,0,0.375,"REGULAR","SPARKLE FUN","GEL","NEAT SQUEEZE DSPNSR","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","BLU",1,145
"8721","37000","1154153",1,"DR",2.99,1449,"338","NONE",0,0,0.375,"REGULAR","SPARKLE FUN","GEL","NEAT SQUEEZE DSPNSR","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","BLU",1,145
"8722","37000","1146332",1,"GR",3.49,1478,"338","NONE",0,0,0.375,"REGULAR","SPARKLE FUN","GEL","NEAT SQUEEZE DSPNSR","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","BLU",1,145
"8723","37000","1182634",2,"GR",5,1468,"6220","B",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8724","37000","1221002",1,"GR",3.49,1474,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8725","37000","1109108",2,"DR",3.98,1428,"6220","A",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8726","37000","3324129",1,"DR",2.99,1429,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8727","37000","3145060",1,"DR",2.56,1430,"6220","A+",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8728","37000","3145060",1,"DR",2.56,1430,"6220","A+",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8729","37000","3144188",2,"DR",5.12,1430,"6220","A+",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8730","37000","3837740",2,"DR",5,1434,"6220","B",0,1,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8731","37000","3139964",1,"DR",2.99,1442,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8732","37000","3145722",1,"DR",3.49,1450,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8733","37000","3817031",1,"DR",3.49,1468,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8734","37000","1132225",1,"GR",3.49,1438,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8735","37000","1220236",1,"GR",3.49,1439,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
"8736","37000","1401471",1,"GR",3.49,1440,"6220","NONE",0,0,0.2625,"REGULAR","CLEAN MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHT ANT GNGTRTCNTANT","BLU",1,145
